5/24/2016,9.0
5/25/2016,7.75
5/26/2016,6.75
5/27/2016,7.25
5/31/2016,9.5
6/1/2016,6.75
6/10/2016,8.75
6/13/2016,8.5
6/14/2016,8.25
6/15/2016,8.25
6/16/2016,6.75
6/17/2016,8.0
6/19/2016,5.5
6/20/2016,15.75
