5/24/2016,11:05 AM,LS - PostProcess,check tmog,20160904_100_LS,0.25,
5/26/2016,11:05 AM,LS - PostProcess,check WS for images,20160904_100_LS,0.25,
5/27/2016,10:23 AM,LS - PostProcess,tmog - chk workstation for images tmogged on 5/2/16,20160904_100_LS,0.25,
5/27/2016,11:12 AM,LS - PostProcess,tmog - chk workstation for images tmogged on 5/2/16,20160904_100_LS,0.25,
5/27/2016,10:40 AM,LS - PostProcess,tmog - chk workstation for images tmogged on 5/2/16,20160914_100_LS,0.5,
5/27/2016,11:22 AM,LS - PostProcess,tmog - chk workstation for images tmogged on 5/2/16,20160914_100_LS,0.25,
5/24/2016,8:20 AM,PTR Chores,email; calendar,,0.25,
5/24/2016,8:35 AM,GENIE Fly Work,flip parents,,0.5,
5/24/2016,9:00 AM,Reiser Lab The Box,sort,,1,
5/24/2016,10:00 AM,PTR Chores,TM6 training,,0.25,
5/24/2016,11:50 AM,Reiser Lab The Box,analysis,,0.5,
5/24/2016,12:15 PM,lunch,,,0,
5/24/2016,12:45 PM,Reiser Lab The Box,analysis,,1.25,
5/24/2016,2:00 PM,Group Meetings,GI; KC; Kelly,,0.5,
5/24/2016,2:28 PM,GI Meetings,Yi; PTR-IHC smartsheet,,0.25,
5/24/2016,2:40 PM,Reiser Lab The Box,protocol 5.35-34,,2.5,
5/24/2016,5:49 PM,depart,,,0,
5/25/2016,8:40 AM,PTR Chores,email; calendar,,0.5,
5/25/2016,9:10 AM,GENIE Fly Work,flip parents; flip stocks; clear vials for virgins,,0.5,
5/25/2016,9:45 AM,PTR Chores,TM6 training,,0.25,
5/25/2016,10:00 AM,GENIE Fly Work,update calendar,,0.25,
5/25/2016,12:05 PM,lunch,,,0,
5/25/2016,12:35 PM,Reiser Lab The Box,test protocol & update documentation,,1,
5/25/2016,4:30 PM,GENIE Fly Work,virgins,,0.25,
5/25/2016,4:39 PM,PTR Chores,chargebacks,,0.25,
5/25/2016,5:01 PM,depart,,,0,
5/26/2016,9:45 AM,PTR Chores,email; calendar,,0.5,
5/26/2016,10:20 AM,GENIE Fly Work,paper wedges; labels; virgins; parents; DoBs,,0.5,
5/26/2016,10:55 AM,Reiser Lab The Box,clear parents,,0.25,
5/26/2016,11:15 AM,GI Meetings,documenting confocal times & issues,,0.25,
