6/29/2016,9:50 AM,GENIE Fly Work,w/ Christina,,0.25,
6/29/2016,4:00 PM,GI Meetings,XZ discussion,,0.75,
6/29/2016,9:40 AM,Other Imaging,w/Christina - discuss Stand Select,,0.25,
6/29/2016,3:45 PM,Other Imaging,filing papers,,0,
6/29/2016,8:40 AM,PTR Chores,email; calendar,,0.25,
6/29/2016,8:50 AM,Reiser Lab The Box,"test protocol, write analysis code",,0.75,
6/29/2016,10:05 AM,Reiser Lab The Box,test analysis,,1,
6/29/2016,11:45 AM,Reiser Lab The Box,run experiment,,0.25,
6/29/2016,12:30 PM,Reiser Lab The Box,run experiment,,0.5,
6/29/2016,1:15 PM,Reiser Lab The Box,run experiment,,0.5,
6/29/2016,2:05 PM,Reiser Lab The Box,run experiment,,0.5,
6/29/2016,3:20 PM,Reiser Lab The Box,run experiment,,0.5,4
6/29/2016,5:00 PM,depart,,,0,
6/29/2016,12:00 PM,lunch,,,0,
6/29/2016,11:00 AM,SH Post Processing,copy; MIPs; QC,20160527_101_SH,0.75,
6/29/2016,2:40 PM,XZ Post Processing,slidemap,20160603_100_XZ,0.75,
6/29/2016,1:00 PM,XZ Post Processing,slidemap,20160603_101_XZ,0.25,
6/29/2016,1:45 PM,XZ Post Processing,slidemap,20160603_101_XZ,0.25,
6/29/2016,3:50 PM,XZ Post Processing,,20160624_100_XZ,0.25,
6/29/2016,4:45 PM,XZ Post Processing,slidemap,20160624_100_XZ,0.25,1.75
6/30/2016,9:00 AM,PTO/ STO,vacation,,8,
6/30/2016,5:00 PM,depart,,,0,
7/1/2016,9:00 AM,PTO/ STO,vacation,,8,
7/1/2016,5:00 PM,depart,,,0,
7/11/2016,9:00 AM,PTO/ STO,vacation,,8,
7/11/2016,5:00 PM,depart,,,0,
7/12/2016,9:15 AM,Classes and Training,Workstation,,0.25,
7/12/2016,9:30 AM,GI Meetings,"XZ, SH, YI",,2.75,
7/12/2016,3:10 PM,Other Imaging,test stand select,,0.25,
7/12/2016,8:30 AM,PTR Chores,email; calendar,,0.5,
7/12/2016,9:00 AM,Reiser Lab The Box,analysis,,0.25,
7/12/2016,12:10 PM,Reiser Lab The Box,analysis,,0,
7/12/2016,1:40 PM,Reiser Lab The Box,analysis,,1.25,
7/12/2016,5:55 PM,depart,,,0,
7/12/2016,12:15 PM,lunch,,,0,
7/12/2016,1:10 PM,XZ Post Processing,compare stats,20160624_100_XZ,0.5,
7/12/2016,3:00 PM,XZ Setup,imaging,20160630_100_XZ,0.25,
7/12/2016,3:20 PM,XZ Setup,imaging,20160630_100_XZ,2.5,
7/12/2016,12:45 PM,XZ Setup,prep,20160630_101_XZ,0.5,
7/13/2016,10:40 AM,Classes and Training,AiryScan,,1,
7/13/2016,1:00 PM,Classes and Training,Workstation,,0.5,
7/13/2016,9:50 AM,GENIE Fly Work,virgins,,0.25,
7/13/2016,5:00 PM,GENIE Fly Work,virgins,,0.25,
7/13/2016,2:30 PM,GI Meetings,,,1.5,
7/13/2016,8:30 AM,PTR Chores,email; calendar,,0.25,
7/13/2016,8:40 AM,Reiser Lab The Box,analysis,,0.5,
7/13/2016,12:15 PM,Reiser Lab The Box,analysis,,0.75,
7/13/2016,1:30 PM,Reiser Lab The Box,comparison Summary,,1,
7/13/2016,4:00 PM,Reiser Lab The Box,comparison Summary,,1,
7/13/2016,5:20 PM,depart,,,0,
7/13/2016,11:45 AM,lunch,,,0,
7/13/2016,9:05 AM,XZ Post Processing,copy; MIPs; QC,20160630_101_XZ,0.75,
7/13/2016,10:11 AM,XZ Post Processing,slidemap; stats,20160630_101_XZ,0.5,
7/14/2016,10:20 AM,GENIE Fly Work,virgins,,0.25,
7/14/2016,10:00 AM,PTR Chores,email; calendar,,0.25,
7/14/2016,10:30 AM,Reiser Lab The Box,comparison Summary,,1.5,
7/14/2016,12:00 PM,Reiser Lab The Box, run experiment - cancelled ,,0.25,
7/14/2016,12:45 PM,Reiser Lab The Box,comparison Summary,,2,
7/14/2016,2:40 PM,Reiser Lab The Box,fly work,,0.25,
7/14/2016,4:30 PM,Reiser Lab The Box,discussion,,0.25,4.25
7/14/2016,4:50 PM,depart,,,0,
7/14/2016,12:15 PM,lunch,,,0,
7/14/2016,3:50 PM,XZ Post Processing,rename images; MIPs; stats,20160603_100_XZ,0.75,
7/14/2016,3:15 PM,XZ Post Processing,rename images; MIPs; stats,20160603_101_XZ,0.5,
7/14/2016,2:50 PM,XZ Post Processing,rename images; slidemap; MIPs; stats,20160624_100_XZ,0.5,
7/15/2016,8:55 AM,GENIE Fly Work,virgins,,0.25,
7/15/2016,3:50 PM,GENIE Fly Work,crosses,,0.75,
7/15/2016,2:20 PM,GI Meetings,"Reiser, SH, KK, XZ, Mike Dolan",,1.5,
7/15/2016,9:05 AM,Other Imaging,update confocal tables,,0,
7/15/2016,8:40 AM,PTR Chores,email; calendar,,0.25,
7/15/2016,10:15 AM,PTR Chores,chargebacks,,1.25,
7/15/2016,12:15 PM,Reiser Lab The Box,create protocol 5.39,,1,
7/15/2016,4:30 PM,depart,,,0,
