6/29/2016,4:45 PM,XZ Post Processing,slidemap,20160624_100_XZ
6/29/2016,5:00 PM,depart,,
6/30/2016,9:00 AM,PTO/ STO,vacation,
6/30/2016,5:00 PM,depart,,
7/1/2016,9:00 AM,PTO/ STO,vacation,
7/1/2016,5:00 PM,depart,,
7/4/2016,9:00 AM,HHMI Holiday,vacation,
7/4/2016,5:00 PM,depart,,
7/5/2016,9:00 AM,PTO/ STO,vacation,
7/5/2016,5:00 PM,depart,,
7/6/2016,9:00 AM,PTO/ STO,vacation,
7/6/2016,5:00 PM,depart,,
7/7/2016,9:00 AM,PTO/ STO,vacation,
7/7/2016,5:00 PM,depart,,
7/8/2016,9:00 AM,PTO/ STO,vacation,
7/8/2016,5:00 PM,depart,,
7/11/2016,9:00 AM,PTO/ STO,vacation,
7/11/2016,5:00 PM,depart,,
7/12/2016,8:30 AM,PTR Chores,email; calendar,
7/12/2016,9:00 AM,Reiser Lab The Box,analysis,
7/12/2016,9:15 AM,Classes and Training,Workstation,
7/12/2016,9:30 AM,GI Meetings,"XZ, SH, YI",
7/12/2016,12:10 PM,Reiser Lab The Box,analysis,
7/12/2016,12:15 PM,lunch,,
7/12/2016,12:45 PM,XZ Setup,prep,20160630_101_XZ
7/12/2016,1:10 PM,XZ Post Processing,compare stats,20160624_100_XZ
7/12/2016,1:40 PM,Reiser Lab The Box,analysis,
7/12/2016,3:00 PM,XZ Setup,imaging,20160630_100_XZ
7/12/2016,3:10 PM,Other Imaging,test stand select,
7/12/2016,3:20 PM,XZ Setup,imaging,20160630_100_XZ
7/12/2016,5:55 PM,depart,,
7/13/2016,8:30 AM,PTR Chores,email; calendar,
7/13/2016,8:40 AM,Reiser Lab The Box,analysis,
7/13/2016,9:05 AM,XZ Post Processing,copy; MIPs; QC,20160630_101_XZ
7/13/2016,9:50 AM,GENIE Fly Work,virgins,
7/13/2016,10:11 AM,XZ Post Processing,slidemap; stats,20160630_101_XZ
7/13/2016,10:40 AM,Classes and Training,AiryScan,
7/13/2016,11:45 AM,lunch,,
7/13/2016,12:15 PM,Reiser Lab The Box,analysis,
7/13/2016,1:00 PM,Classes and Training,Workstation,
7/13/2016,1:30 PM,Reiser Lab The Box,comparison Summary,
7/13/2016,2:30 PM,GI Meetings,,
7/13/2016,4:00 PM,Reiser Lab The Box,comparison Summary,
7/13/2016,5:00 PM,GENIE Fly Work,virgins,
7/13/2016,5:20 PM,depart,,
7/14/2016,10:00 AM,PTR Chores,email; calendar,
7/14/2016,10:20 AM,GENIE Fly Work,virgins,
7/14/2016,10:30 AM,Reiser Lab The Box,comparison Summary,
7/14/2016,12:00 PM,Reiser Lab The Box, run experiment - cancelled ,
7/14/2016,12:15 PM,lunch,,
7/14/2016,12:45 PM,Reiser Lab The Box,comparison Summary,
7/14/2016,2:40 PM,Reiser Lab The Box,fly work,
7/14/2016,2:50 PM,XZ Post Processing,rename images; slidemap; MIPs; stats,20160624_100_XZ
7/14/2016,3:15 PM,XZ Post Processing,rename images; MIPs; stats,20160603_101_XZ
7/14/2016,3:50 PM,XZ Post Processing,rename images; MIPs; stats,20160603_100_XZ
7/14/2016,4:30 PM,Reiser Lab The Box,discussion,
7/14/2016,4:50 PM,depart,,
7/15/2016,8:40 AM,PTR Chores,email; calendar,
7/15/2016,8:55 AM,GENIE Fly Work,virgins,
7/15/2016,9:05 AM,Other Imaging,update confocal tables,
7/15/2016,9:10 AM,XZ Post Processing,stats for Susana's run,20160603_101_20X
7/15/2016,9:35 AM,SH Setup,prep,20160701_100_20X
7/15/2016,10:00 AM,XZ Post Processing,stats,20160603_101_XZ
7/15/2016,10:15 AM,PTR Chores,chargebacks,
7/15/2016,11:25 AM,PTR Chores,PTR-IHC Smartsheet updates,20160603_101_XZ
7/15/2016,11:40 AM,lunch,,
7/15/2016,12:15 PM,Reiser Lab The Box,create protocol 5.39,
7/15/2016,1:20 PM,XZ Post Processing,stats,20160603_100_XZ
7/15/2016,2:00 PM,XZ Post Processing,,20160624_100_XZ
7/15/2016,2:10 PM,PTR Chores,PTR-IHC Smartsheet updates,20160624_100_XZ
7/15/2016,2:20 PM,GI Meetings,"Reiser, SH, KK, XZ, Mike Dolan",
7/15/2016,3:50 PM,GENIE Fly Work,crosses,
7/15/2016,4:30 PM,depart,,
7/18/2016,9:10 AM,PTR Chores,email; calendar,
7/18/2016,9:40 AM,Other Imaging,check HD space,
7/18/2016,9:45 AM,Classes and Training,email Aaron about 800 instruction,
7/18/2016,9:50 AM,KK Post Processing,renaming,20160527_100_KK
7/18/2016,11:00 AM,KK Post Processing,renaming,20160602_100_KK
7/18/2016,12:00 PM,Classes and Training,Git,
7/18/2016,1:00 PM,Group Meetings,team meeting,
7/18/2016,1:45 PM,KK Post Processing,slidemaps,20160527_100_KK
7/18/2016,3:00 PM,KK Post Processing,slidemaps,20160602_100_KK
7/18/2016,3:45 PM,KK Post Processing,verify all backups,20160527_100_KK
7/18/2016,4:15 PM,KK Post Processing,verify all backups,20160602_100_KK
7/18/2016,4:30 PM,PTR Chores,chargebacks,
7/18/2016,4:40 PM,Other Imaging,PTR-IHC Smartsheet updates,
7/18/2016,5:12 PM,depart,,
7/19/2016,9:15 AM,PTR Chores,email; calendar,
7/19/2016,9:30 AM,PTR Chores,chargebacks,
7/19/2016,10:15 AM,Reiser Lab The Box,cross,
7/19/2016,11:15 AM,XZ - Post Processing,update slidemaps,20160630_101_XZ
7/19/2016,11:20 AM,XZ - Post Processing,update slidemaps,20160624_100_XZ
7/19/2016,11:30 AM,lunch,,
7/19/2016,12:10 PM,PTR Chores,chargebacks,
7/19/2016,12:25 PM,Reiser Lab The Box,sort,
7/19/2016,1:45 PM,XZ - Post Processing,QC - diff caused by change to max pixel int & max sat % not obvious,20160630_101_XZ
7/19/2016,3:00 PM,XZ - Setup (3), confocal,20160630_101_XZ
7/19/2016,5:20 PM,depart,,
7/20/2016,9:10 AM,Classes and Training,learn 800 Microscope,
7/20/2016,10:00 AM,SH - Setup,for Misha on 800.,20160712-03_SH
7/20/2016,11:00 AM,SH - PostProcess,slidemap,20160712-03_SH
7/20/2016,11:43 AM,PTR Chores,email; calendar,
7/20/2016,11:50 AM,lunch,,
7/20/2016,12:20 PM,Reiser Lab The Box,test protocol 5.39,
7/20/2016,12:36 PM,SH - Post Process,slidemap,20160712-03_SH
7/20/2016,12:50 PM,lunch,fitness mtg,
7/20/2016,1:10 PM,XZ - Post Processing (3),copy files,20160630_101_XZ
7/20/2016,1:48 PM,Group Meetings,"PTR-IHC: Misha, XZ, SH, MD",
7/20/2016,3:00 PM,Classes and Training,AiryScan postprocessing,
7/20/2016,3:15 PM,PTR Chores,PTR-IHC Smartsheet updates,
7/20/2016,4:06 PM,KK - Post Processing,AiryScan PP,
7/20/2016,4:55 PM,PTR Chores,chargebacks,
7/20/2016,5:00 PM,depart,,
7/21/2016,9:30 AM,PTR Chores,email; calendar,
7/21/2016,9:50 AM,PTR Chores,PTR-IHC Smartsheet updates,
7/21/2016,10:40 AM,KK - Post Processing,show Zhengchang how to postprocess AiryScan files,
7/21/2016,10:45 AM,PTR Chores,PTR-IHC Smartsheet updates,
7/21/2016,11:00 AM,GENIE Fly Work,flip parents & stocks,
7/21/2016,11:10 AM,Reiser Lab The Box,flip parents,
7/21/2016,11:20 AM,PTR Chores,PTR-IHC Smartsheet updates,
7/21/2016,11:30 AM,lunch,,
7/21/2016,11:55 AM,Reiser Lab The Box,thaw media,
7/21/2016,12:00 PM,Reiser Lab The Box,experiment,
7/21/2016,12:15 PM,lunch,fitness mtg,
7/21/2016,12:30 PM,Reiser Lab The Box,experiment,
7/21/2016,1:15 PM,PTR Chores,timesheet,
7/21/2016,1:20 PM,KK - Post Processing,update slidemaps,20160527_100_KK
7/21/2016,1:30 PM,Reiser Lab The Box,experiment,
7/21/2016,2:00 PM,KK - Post Processing,update slidemaps,20160527_100_KK
7/21/2016,2:10 PM,KK - Post Processing,update slidemaps,20160602_100_KK
7/21/2016,2:45 PM,Reiser Lab The Box,experiment,
7/21/2016,2:55 PM,KK - Post Processing,copy files,20160527_100_KK
7/21/2016,3:15 PM,KK - Post Processing,copy files,20160602_100_KK
7/21/2016,3:35 PM,Reiser Lab The Box,experiment,
7/21/2016,3:45 PM,KK - Post Processing,update slidemaps,20160527_100_KK
7/21/2016,3:50 PM,PTR Chores,chargebacks,
7/21/2016,4:14 PM,PTR Chores,PTR-IHC Smartsheet updates,
7/21/2016,4:25 PM,Other Imaging,confocal tables updates,
7/21/2016,4:40 PM,KK - Post Processing,slidemaps,20160527_100_KK
7/21/2016,4:55 PM,KK - Post Processing,slidemaps,20160602_100_KK
7/21/2016,5:10 PM,SH - Post Process,slidemaps,20160712-03_SH
7/21/2016,5:30 PM,depart,,
7/22/2016,8:30 AM,PTO/ STO,STO,
7/22/2016,11:45 AM,PTR Chores,chargebacks,
7/22/2016,1:00 PM,Reiser Lab The Box,analysis,
7/22/2016,1:30 PM,XZ - Post Processing,,
7/22/2016,2:30 PM,SH - Post Process,,
7/22/2016,5:00 PM,depart,,
,,,,
,,,,
,,,,
,,,,
