8/22/2016,0.0
8/23/2016,8.75
8/24/2016,7.0
8/25/2016,7.0
8/26/2016,7.75
8/27/2016,2.25
8/28/2016,1.25
8/29/2016,7.75
8/30/2016,7.5
8/31/2016,6.75
9/1/2016,9.0
9/11/2016,4.0
9/12/2016,9.75
9/13/2016,8.0
9/14/2016,6.25
9/15/2016,8.25
9/16/2016,9.75
9/18/2016,3.25
9/19/2016,8.0
9/2/2016,8.75
9/20/2016,9.25
9/21/2016,8.75
9/22/2016,5.75
9/23/2016,8.25
9/24/2016,4.25
9/26/2016,7.5
9/27/2016,3.25
9/6/2016,8.0
9/7/2016,9.0
9/8/2016,7.0
9/9/2016,8.5
