7/25/2016,5.75
7/26/2016,8.0
7/27/2016,7.0
7/28/2016,8.5
7/29/2016,7.25
8/1/2016,8.25
8/10/2016,7.25
8/11/2016,7.0
8/12/2016,7.75
8/13/2016,2.25
8/17/2016,4.25
8/18/2016,7.5
8/19/2016,2.75
8/2/2016,5.75
8/3/2016,8.5
8/4/2016,8.5
8/5/2016,8.5
8/8/2016,8.5
8/9/2016,8.5
